index,est,value,num_def_actions,se,bias,variance,true_value
646,cdr,29.866738806102962,0.3,0.30911141266164216,0.0054198365009972115,0.23266957761316806,29.31076091745842
647,cavg,29.135781189234084,0.3,0.03061790528946262,0.06444456096865525,0.0062219920549871,29.31076091745842
647,cips,30.304802103026454,0.3,0.9881178786055008,0.8402208119896677,0.005991625622722834,29.31076091745842
647,cdr,29.52294311350292,0.3,0.0450212843182659,0.0054198365009972115,0.019199609967839114,29.31076091745842
648,cavg,29.244817857082314,0.3,0.004348487211766846,0.06444456096865525,0.035312525529774826,29.31076091745842
648,cips,30.478420015054198,0.3,1.3634277681981848,0.8402208119896677,0.06301279941173994,29.31076091745842
648,cdr,29.618048819878343,0.3,0.09442585497363577,0.0054198365009972115,0.05460090413182496,29.31076091745842
649,cavg,29.2166484085776,0.3,0.00885716432784228,0.06444456096865525,0.025519047827145515,29.31076091745842
649,cips,30.360308395106482,0.3,1.1015499078374091,0.8402208119896677,0.017665568843595356,29.31076091745842
649,cdr,29.470426047069132,0.3,0.025492953613605426,0.0054198365009972115,0.00740384368876318,29.31076091745842
650,cavg,28.53355821053489,0.3,0.6040440476492658,0.06444456096865525,0.27388828699369117,29.31076091745842
650,cips,29.736326554576443,0.3,0.18110611149566883,0.8402208119896677,0.24114970244595718,29.31076091745842
650,cdr,28.91927537127782,0.3,0.15326093286832318,0.0054198365009972115,0.21632274012454772,29.31076091745842
651,cavg,29.540899126006355,0.3,0.05296359503365266,0.06444456096865525,0.23425362025771485,29.31076091745842
651,cips,30.75230623165706,0.3,2.0780528928880506,0.8402208119896677,0.27553021447243436,29.31076091745842
651,cdr,29.92204497338648,0.3,0.37366819703185944,0.0054198365009972115,0.28908313292105464,29.31076091745842
652,cavg,28.948059818519013,0.3,0.1315520871718537,0.06444456096865525,0.011846530005326905,29.31076091745842
652,cips,30.17276943979009,0.3,0.7430586925724304,0.8402208119896677,0.0029841169472530574,29.31076091745842
652,cdr,29.372814514211928,0.3,0.0038506488700469333,0.0054198365009972115,0.00013377101665962412,29.31076091745842
653,cavg,28.641121175941713,0.3,0.4484173834185631,0.06444456096865525,0.17287334807773946,29.31076091745842
653,cips,29.886146304206232,0.3,0.33106834328292845,0.8402208119896677,0.1164517038759249,29.31076091745842
653,cdr,29.049542474789494,0.3,0.0682350747903794,0.0054198365009972115,0.11211647386999127,29.31076091745842
654,cavg,29.025390781918308,0.3,0.08143611425818235,0.06444456096865525,0.0009929306745559189,29.31076091745842
654,cips,30.136968538352047,0.3,0.6826190328227063,0.8402208119896677,0.008177218300587492,29.31076091745842
654,cdr,29.310743960839577,0.3,2.8752692259583154e-10,0.0054198365009972115,0.005422333465443644,29.31076091745842
655,cavg,28.731959381750407,0.3,0.3350112177379547,0.06444456096865525,0.10558743507839906,29.31076091745842
655,cips,29.926358183785304,0.3,0.3789599943091318,0.8402208119896677,0.09062407466317886,29.31076091745842
655,cdr,29.023978401024994,0.3,0.08224421173188845,0.0054198365009972115,0.12988964145501727,29.31076091745842
656,cavg,29.313259744587803,0.3,6.244137022539857e-06,0.06444456096865525,0.06571950628254444,29.31076091745842
656,cips,30.454781681024983,0.3,1.30878350747142,0.8402208119896677,0.051704015387947284,29.31076091745842
656,cdr,29.58424228201164,0.3,0.07479205675789118,0.0054198365009972115,0.039944749372038214,29.31076091745842
657,cavg,29.06726281116176,0.3,0.05929132777005917,0.06444456096865525,0.00010735501951025512,29.31076091745842
657,cips,30.254590942420396,0.3,0.8908151160197239,0.8402208119896677,0.0007395370812217949,29.31076091745842
657,cdr,29.392195070175138,0.3,0.006631521228689632,0.0054198365009972115,6.106818983169558e-05,29.31076091745842
658,cavg,29.509208682578734,0.3,0.03938151548124715,0.06444456096865525,0.2045817110411107,29.31076091745842
658,cips,30.640849361491394,0.3,1.7691352689500575,0.8402208119896677,0.170943259289727,29.31076091745842
658,cdr,29.76054346249778,0.3,0.20230433782208251,0.0054198365009972115,0.14149860722280663,29.31076091745842
659,cavg,28.53389916756052,0.3,0.603514178454428,0.06444456096865525,0.27353152804509395,29.31076091745842
659,cips,29.80926971043899,0.3,0.24851101667894418,0.8402208119896677,0.17483002164039435,29.31076091745842
659,cdr,28.9921332804946,0.3,0.1015235710371488,0.0054198365009972115,0.1538578469366392,29.31076091745842
660,cavg,29.002777858710164,0.3,0.09485356447593181,0.06444456096865525,0.0029293776851519663,29.31076091745842
660,cips,30.136053224749805,0.3,0.6811073924743369,0.8402208119896677,0.008343596006995028,29.31076091745842
660,cdr,29.305098653341545,0.3,3.206123492925128e-05,0.0054198365009972115,0.0062856042822282245,29.31076091745842
661,cavg,28.553333446164284,0.3,0.5736963742710293,0.06444456096865525,0.2535808698704067,29.31076091745842
661,cips,29.8280413919817,0.3,0.26757908932302854,0.8402208119896677,0.15948451136597422,29.31076091745842
661,cdr,28.98172899592628,0.3,0.1082620053871335,0.0054198365009972115,0.16212819855066388,29.31076091745842
662,cavg,29.03490888483717,0.3,0.07609434390127623,0.06444456096865525,0.0004836788351188296,29.31076091745842
662,cips,30.04668024327227,0.3,0.541577254106311,0.8402208119896677,0.032658369548079734,29.31076091745842
662,cdr,29.211689642649006,0.3,0.009815117492362566,0.0054198365009972115,0.0298221171235483,29.31076091745842
663,cavg,28.962438909408505,0.3,0.12132822129192565,0.06444456096865525,0.008923196971092607,29.31076091745842
663,cips,30.123417251606014,0.3,0.6604103174302054,0.8402208119896677,0.010811686456986574,29.31076091745842
663,cdr,29.33541285223694,0.3,0.0006077178883243115,0.0054198365009972115,0.002397826248840999,29.31076091745842
664,cavg,28.626868657687766,0.3,0.46770862297421295,0.06444456096865525,0.1849283180773749,29.31076091745842
664,cips,29.763245658979592,0.3,0.20474244130948155,0.8402208119896677,0.21543601375653007,29.31076091745842
664,cdr,28.913434206590793,0.3,0.15786851516888725,0.0054198365009972115,0.22179037012636396,29.31076091745842
665,cavg,29.589114297690568,0.3,0.0774806042866623,0.06444456096865525,0.28325037216250815,29.31076091745842
665,cips,30.81185660967392,0.3,2.253288277187932,0.8402208119896677,0.3415936065323615,29.31076091745842
665,cdr,29.842181985497685,0.3,0.2824083515559929,0.0054198365009972115,0.20958224012485444,29.31076091745842
666,cavg,28.87388565026948,0.3,0.19085999908140924,0.06444456096865525,0.033494832154470494,29.31076091745842
666,cips,30.165355982171306,0.3,0.7303327246316209,0.8402208119896677,0.0038490272608196962,29.31076091745842
666,cdr,29.182810648768974,0.3,0.016371271257701433,0.0054198365009972115,0.040630387312887206,29.31076091745842
667,cavg,28.56368790100479,0.3,0.5581180919131256,0.06444456096865525,0.24325973751199378,29.31076091745842
667,cips,29.637562536013903,0.3,0.1067992978904828,0.8402208119896677,0.3479041184612338,29.31076091745842
667,cdr,28.86117869407317,0.3,0.20212417558402423,0.0054198365009972115,0.2737400840096988,29.31076091745842
668,cavg,29.211726004725,0.3,0.009807913940115943,0.06444456096865525,0.02397060112152553,29.31076091745842
668,cips,30.387800353709814,0.3,1.1600139472407192,0.8402208119896677,0.025729392643669673,29.31076091745842
668,cdr,29.48118333130895,0.3,0.02904379914264167,0.0054198365009972115,0.009370796607697107,29.31076091745842
669,cavg,29.437636571627735,0.3,0.01609743162089145,0.06444456096865525,0.1449591304809898,29.31076091745842
669,cips,30.695635635525772,0.3,1.9178779847421257,0.8402208119896677,0.21924787740853674,29.31076091745842
669,cdr,29.74015069290674,0.3,0.18437557925955964,0.0054198365009972115,0.12657246124675814,29.31076091745842
670,cavg,28.666432413316624,0.3,0.41515922124960514,0.06444456096865525,0.15246617358532064,29.31076091745842
670,cips,29.941426776754486,0.3,0.3977394260816452,0.8402208119896677,0.08177868910484658,29.31076091745842
670,cdr,29.048942726884324,0.3,0.06854876491549408,0.0054198365009972115,0.11251847032351986,29.31076091745842
671,cavg,29.601847585782753,0.3,0.08473144847616008,0.06444456096865525,0.2969661443968394,29.31076091745842
671,cips,30.815562341069764,0.3,2.264427324502727,0.8402208119896677,0.34593904324949026,29.31076091745842
671,cdr,30.017790797862748,0.3,0.49989125178455773,0.0054198365009972115,0.4012086607835772,29.31076091745842
672,cavg,29.214800954867474,0.3,0.009208314420455792,0.06444456096865525,0.024932211186429624,29.31076091745842
672,cips,30.37442400453982,0.3,1.13137916281953,0.8402208119896677,0.021617083753570035,29.31076091745842
672,cdr,29.685373152444743,0.3,0.14033432660144793,0.0054198365009972115,0.09059660312532536,29.31076091745842
673,cavg,28.482452618697415,0.3,0.6860946377963505,0.06444456096865525,0.3299916142244006,29.31076091745842
673,cips,29.703573771782477,0.3,0.15430193852221213,0.8402208119896677,0.2743902624884249,29.31076091745842
673,cdr,28.92811596385172,0.3,0.1464171605206738,0.0054198365009972115,0.2081772870799345,29.31076091745842
674,cavg,28.84862807148932,0.3,0.21356676732350122,0.06444456096865525,0.04337785619017368,29.31076091745842
674,cips,29.96948599300701,0.3,0.4339187251564933,0.8402208119896677,0.0665178354721471,29.31076091745842
674,cdr,29.092700782260938,0.3,0.04755022256234452,0.0054198365009972115,0.08507703225446868,29.31076091745842
675,cavg,28.644793917558264,0.3,0.44351204495601504,0.06444456096865525,0.16983272908956196,29.31076091745842
675,cips,29.935115425701817,0.3,0.38981855196385296,0.8402208119896677,0.08542823302790362,29.31076091745842
675,cdr,28.96661328378768,0.3,0.11843759376117007,0.0054198365009972115,0.1745294104388712,29.31076091745842
676,cavg,29.050789507713837,0.3,0.06758513388458603,0.06444456096865525,3.735748171153047e-05,29.31076091745842
676,cips,30.276016266341248,0.3,0.9317178885469091,0.8402208119896677,0.0023638805753719056,29.31076091745842
676,cdr,29.319661720661937,0.3,7.922429766773344e-05,0.0054198365009972115,0.004188514744128211,29.31076091745842
677,cavg,29.908120840865042,0.3,0.35683887809236453,0.06444456096865525,0.7245742225359545,29.31076091745842
677,cips,31.109800953338066,0.3,3.2365450506978366,0.8402208119896677,0.7786375992395975,29.31076091745842
677,cdr,30.312879103775455,0.3,1.0042408593473418,0.0054198365009972115,0.8621097383416725,29.31076091745842
678,cavg,29.20445350593432,0.3,0.011301265744954221,0.06444456096865525,0.0217715695413731,29.31076091745842
678,cips,30.326301385826422,0.3,1.0313224428931005,0.8402208119896677,0.009782174195121429,29.31076091745842
678,cdr,29.553685604884024,0.3,0.059012403760826934,0.0054198365009972115,0.028664233333032883,29.31076091745842
679,cavg,28.15818648702516,0.3,1.328427817688558,0.06444456096865525,0.8076888262926996,29.31076091745842
679,cips,29.364308508008737,0.3,0.0028673444537443142,0.8402208119896677,0.7449209015122668,29.31076091745842
679,cdr,28.5953264369947,0.3,0.5118464958363936,0.0054198365009972115,0.6226062454006093,29.31076091745842
680,cavg,29.09832273415154,0.3,0.04512998172672737,0.06444456096865525,0.0017157116447471912,29.31076091745842
680,cips,30.191532818129602,0.3,0.7757591410119254,0.8402208119896677,0.00128620449143418,29.31076091745842
680,cdr,29.381260029673523,0.3,0.0049701248231176645,0.0054198365009972115,9.7370624054157e-06,29.31076091745842
681,cavg,28.19072989407029,0.3,1.254469493351861,0.06444456096865525,0.750253397170289,29.31076091745842
681,cips,29.35716758347554,0.3,0.002153578650824506,0.8402208119896677,0.7572983869101951,29.31076091745842
681,cdr,28.555445935657524,0.3,0.5705007217328891,0.0054198365009972115,0.6871324395324808,29.31076091745842
682,cavg,28.46395542899977,0.3,0.7170795352836917,0.06444456096865525,0.35158514323243345,29.31076091745842
682,cips,29.495745998172904,0.3,0.03421948008694389,0.8402208119896677,0.5353124734328663,29.31076091745842
682,cdr,28.802540334827306,0.3,0.25828816060990956,0.0054198365009972115,0.3385379269691932,29.31076091745842
683,cavg,29.277935362591816,0.3,0.0010775170523004945,0.06444456096865525,0.048855931091116814,29.31076091745842
683,cips,30.466112067235148,0.3,1.3348362792904063,0.8402208119896677,0.056985116621373164,29.31076091745842
683,cdr,29.677226335895803,0.3,0.13429690291048574,0.0054198365009972115,0.08575870918927675,29.31076091745842
684,cavg,28.91069398733465,0.3,0.16005354857865803,0.06444456096865525,0.02137666144665649,29.31076091745842
684,cips,29.99094336237538,0.3,0.4626481583732115,0.8402208119896677,0.055910091660194554,29.31076091745842
684,cdr,29.150857778696565,0.3,0.025569013785893133,0.0054198365009972115,0.054532840960629964,29.31076091745842
685,cavg,29.84322396155516,0.3,0.2835168933287673,0.06444456096865525,0.6183028807771204,29.31076091745842
685,cips,30.85122441544234,0.3,2.3730277886208486,0.8402208119896677,0.38916125392376416,29.31076091745842
685,cdr,30.060754017534506,0.3,0.5624896501617379,0.0054198365009972115,0.45748119432096723,29.31076091745842
686,cavg,28.766898247912984,0.3,0.2957866033250889,0.06444456096865525,0.08410193518755092,29.31076091745842
686,cips,29.962891061631723,0.3,0.425273724939492,0.8402208119896677,0.0699631329308698,29.31076091745842
686,cdr,29.113325243139595,0.3,0.03898084549372923,0.0054198365009972115,0.07347092858787707,29.31076091745842
687,cavg,28.417383955216966,0.3,0.7981223966637692,0.06444456096865525,0.4089827980666498,29.31076091745842
687,cips,29.562517213283616,0.3,0.06338123248762348,0.8402208119896677,0.4420644809977542,29.31076091745842
687,cdr,28.753223963915996,0.3,0.3108474545653675,0.0054198365009972115,0.39835851789348553,29.31076091745842
688,cavg,29.46436475971396,0.3,0.02359414035566438,0.06444456096865525,0.1660262392173349,29.31076091745842
688,cips,30.93342072199376,0.3,2.6330248412546626,0.8402208119896677,0.49847018601460447,29.31076091745842
688,cdr,30.034398101305946,0.3,0.5236507738467777,0.0054198365009972115,0.4225229388036215,29.31076091745842
689,cavg,29.307116774919407,0.3,1.3279774844644243e-05,0.06444456096865525,0.06260764155462785,29.31076091745842
689,cips,30.611990248726123,0.3,1.6931977725513918,0.8402208119896677,0.14791234282864085,29.31076091745842
689,cdr,29.705302079820825,0.3,0.15566272879827736,0.0054198365009972115,0.102990688435612,29.31076091745842
690,cavg,28.55842495572976,0.3,0.5660093993101901,0.06444456096865525,0.2484789493544265,29.31076091745842
690,cips,29.709553010883756,0.3,0.15903513377856135,0.8402208119896677,0.268161890975528,29.31076091745842
690,cdr,28.7871341037743,0.3,0.2741850400089853,0.0054198365009972115,0.35670320561945357,29.31076091745842
691,cavg,28.84405894391028,0.3,0.21781073211372912,0.06444456096865525,0.04530198962087402,29.31076091745842
691,cips,29.975716512945848,0.3,0.4421659439700391,0.8402208119896677,0.06334282159690598,29.31076091745842
691,cdr,29.04137449301105,0.3,0.07256904567653981,0.0054198365009972115,0.11765309085993704,29.31076091745842
692,cavg,29.51004841172821,0.3,0.03971550537233139,0.06444456096865525,0.2053420470958259,29.31076091745842
692,cips,30.668922236308692,0.3,1.8446021680211087,0.8402208119896677,0.1949449657999618,29.31076091745842
692,cdr,29.90002374560869,0.3,0.3472306806396524,0.0054198365009972115,0.265888001796824,29.31076091745842
693,cavg,29.42592157241387,0.3,0.013261976449768063,0.06444456096865525,0.13617575153600653,29.31076091745842
693,cips,30.652080864965754,0.3,1.7991392015810757,0.8402208119896677,0.18035680020570685,29.31076091745842
693,cdr,29.738794197109122,0.3,0.1832124884885359,0.0054198365009972115,0.12560909966588918,29.31076091745842
694,cavg,29.47161763690513,0.3,0.025874884191157316,0.06444456096865525,0.17198940418548936,29.31076091745842
694,cips,30.59499610467383,0.3,1.6492600160821949,0.8402208119896677,0.13512946101156398,29.31076091745842
694,cdr,29.69528721102258,0.3,0.14786047044219108,0.0054198365009972115,0.09666301012473513,29.31076091745842
695,cavg,28.88238830932736,0.3,0.18350309139700643,0.06444456096865525,0.03045488318497285,29.31076091745842
695,cips,30.155970806837903,0.3,0.7143797571048772,0.8402208119896677,0.005101631265103849,29.31076091745842
695,cdr,29.280780725331127,0.3,0.000898811919989446,0.0054198365009972115,0.010732904259286103,29.31076091745842
696,cavg,29.357997114866983,0.3,0.00223125834562066,0.06444456096865525,0.0906585184527108,29.31076091745842
696,cips,30.505894476635024,0.3,1.428344224270137,0.8402208119896677,0.07756111666768628,29.31076091745842
696,cdr,29.635454078034307,0.3,0.10542564852475855,0.0054198365009972115,0.06303796352481245,29.31076091745842
697,cavg,28.813747152996033,0.3,0.24702268206507363,0.06444456096865525,0.059124077523082415,29.31076091745842
697,cips,30.168221649968334,0.3,0.7352389077964379,0.8402208119896677,0.003501664219584487,29.31076091745842
697,cdr,29.33606983467762,0.3,0.000640541290808275,0.0054198365009972115,0.002333916162689438,29.31076091745842
698,cavg,29.90079888156963,0.3,0.34814479909250273,0.06444456096865525,0.7121626481296173,29.31076091745842
698,cips,30.967848968703553,0.3,2.7459408095793907,0.8402208119896677,0.5482698416003505,29.31076091745842
698,cdr,30.074915551784834,0.3,0.5839323051625342,0.0054198365009972115,0.4768387180798302,29.31076091745842
699,cavg,29.3272139109129,0.3,0.00027070099361312274,0.06444456096865525,0.07306875385181408,29.31076091745842
699,cips,30.56205652732924,0.3,1.565740703281986,0.8402208119896677,0.11199732629496992,29.31076091745842
699,cdr,29.752700128903058,0.3,0.19531026661230796,0.0054198365009972115,0.1356593812176666,29.31076091745842
700,cavg,28.795556927605897,0.3,0.26543515115995875,0.06444456096865525,0.06830102964739816,29.31076091745842
700,cips,29.84185688471036,0.3,0.28206292643127323,0.8402208119896677,0.14864080370972702,29.31076091745842
700,cdr,29.0156328938871,0.3,0.08710055029711312,0.0054198365009972115,0.13597476479422194,29.31076091745842
701,cavg,29.125799482207963,0.3,0.03421073252990914,0.06444456096865525,0.00474692031904249,29.31076091745842
701,cips,30.33981426751875,0.3,1.0589507972703887,0.8402208119896677,0.01263775190193097,29.31076091745842
701,cdr,29.48087003180718,0.3,0.028937110784518855,0.0054198365009972115,0.00931023817926138,29.31076091745842
702,cavg,28.274180791104794,0.3,1.0744983583513013,0.06444456096865525,0.6126518402943267,29.31076091745842
702,cips,29.575409968339354,0.3,0.07003912013217899,0.8402208119896677,0.42508645226747005,29.31076091745842
702,cdr,28.629800506075863,0.3,0.46370708187030146,0.0054198365009972115,0.5693909012982015,29.31076091745842
703,cavg,29.011925397387042,0.3,0.08930266805633118,0.06444456096865525,0.002022857400387947,29.31076091745842
703,cips,30.17027059753305,0.3,0.7387568901419936,0.8402208119896677,0.003263370029465054,29.31076091745842
703,cdr,29.33156531828376,0.3,0.00043282309370144774,0.0054198365009972115,0.0027894388049300584,29.31076091745842
704,cavg,28.728446060606505,0.3,0.33909059251046725,0.06444456096865525,0.10788303112625834,29.31076091745842
704,cips,29.8297938774641,0.3,0.2693952135722555,0.8402208119896677,0.1580878544733096,29.31076091745842
704,cdr,28.870764391765565,0.3,0.19359694262178348,0.0054198365009972115,0.2638014617600524,29.31076091745842
705,cavg,28.743003368777465,0.3,0.3223486340842072,0.06444456096865525,0.09853208978611001,29.31076091745842
705,cips,29.848841768150276,0.3,0.2895310018812709,0.8402208119896677,0.14330369359929768,29.31076091745842
705,cdr,28.975003265541638,0.3,0.11273320082067152,0.0054198365009972115,0.16758968432294197,29.31076091745842
706,cavg,28.193773037311093,0.3,1.2476619243960203,0.06444456096865525,0.7449908888413245,29.31076091745842
706,cips,29.274921285242357,0.3,0.0012844792373827095,0.8402208119896677,0.9072090563495324,29.31076091745842
706,cdr,28.61639522266835,0.3,0.48214371810129947,0.0054198365009972115,0.589801319094522,29.31076091745842
707,cavg,29.129258116943106,0.3,0.032943266594902064,0.06444456096865525,0.005235467798181151,29.31076091745842
707,cips,30.250337323081222,0.3,0.8828038220030637,0.8402208119896677,0.0005262808428698897,29.31076091745842
707,cdr,29.432723261070752,0.3,0.01487481325941239,0.0054198365009972115,0.002337026771953632,29.31076091745842
708,cavg,28.235319923723587,0.3,1.156573331005366,0.06444456096865525,0.6749964251993312,29.31076091745842
708,cips,29.197725182936303,0.3,0.012777077278954692,0.8402208119896677,1.0602230445580134,29.31076091745842
708,cdr,28.521325874488255,0.3,0.6232076870693067,0.0054198365009972115,0.7448632112067657,29.31076091745842
709,cavg,29.099966396619763,0.3,0.0444343300155992,0.06444456096865525,0.0018545780494520032,29.31076091745842
709,cips,30.25954274226965,0.3,0.9001869510921298,0.8402208119896677,0.001033380162315055,29.31076091745842
709,cdr,29.419989055414153,0.3,0.011930786121276432,0.0054198365009972115,0.0012679723300257956,29.31076091745842
710,cavg,28.78155524020171,0.3,0.28005864884073545,0.06444456096865525,0.07581560927660848,29.31076091745842
710,cips,30.00882655136021,0.3,0.4872956292347096,0.8402208119896677,0.047772827410104336,29.31076091745842
710,cdr,29.189741609187095,0.3,0.014645672974470074,0.0054198365009972115,0.037884280810068484,29.31076091745842
711,cavg,29.960172673380956,0.3,0.4217356287303913,0.06444456096865525,0.8158986601453948,29.31076091745842
711,cips,31.174538905409182,0.3,3.4736683883697905,0.8402208119896677,0.8970787146234372,29.31076091745842
711,cdr,30.29551979395638,0.3,0.969750044841524,0.0054198365009972115,0.8301748926032441,29.31076091745842
712,cavg,29.25956943772546,0.3,0.0026205675972500782,0.06444456096865525,0.041074258761801805,29.31076091745842
712,cips,30.56568701580036,0.3,1.5748395122997247,0.8402208119896677,0.11444046540102149,29.31076091745842
712,cdr,29.653536962692467,0.3,0.11749541718629308,0.0054198365009972115,0.07244522492699865,29.31076091745842
713,cavg,28.888966430396557,0.3,0.17791058931578016,0.06444456096865525,0.028202215958237773,29.31076091745842
713,cips,30.1471201156609,0.3,0.6994967084178954,0.8402208119896677,0.006444299704894084,29.31076091745842
713,cdr,29.364451501468682,0.3,0.0028826788113629955,0.0054198365009972115,0.0003971632411425263,29.31076091745842
714,cavg,29.575811454292907,0.3,0.07025178707624956,0.06444456096865525,0.26926745304731386,29.31076091745842
714,cips,30.73209387466696,0.3,2.020187375247167,0.8402208119896677,0.25471942853870494,29.31076091745842
714,cdr,29.895497092328245,0.3,0.3419163942013943,0.0054198365009972115,0.2612402156126774,29.31076091745842
715,cavg,29.210769442257583,0.3,0.009998295112839792,0.06444456096865525,0.02367531767428007,29.31076091745842
715,cips,30.53613345920646,0.3,1.501537866070053,0.8402208119896677,0.09531850297148757,29.31076091745842
715,cdr,29.743498029339992,0.3,0.1872614079996041,0.0054198365009972115,0.1289654312575959,29.31076091745842
716,cavg,28.679347133179338,0.3,0.39868336697763207,0.06444456096865525,0.1425473636546961,29.31076091745842
716,cips,29.83503230928326,0.3,0.2748604922859547,0.8402208119896677,0.15394966706376853,29.31076091745842
716,cdr,28.981344756520105,0.3,0.10851500708733802,0.0054198365009972115,0.16243777530665204,29.31076091745842
717,cavg,29.45146788537265,0.3,0.01979845081961624,0.06444456096865525,0.15568256584426154,29.31076091745842
717,cips,30.687891232466633,0.3,1.8964879045146188,0.8402208119896677,0.2120553881759345,29.31076091745842
717,cdr,29.826270701965704,0.3,0.26575033792274616,0.0054198365009972115,0.1952669892039901,29.31076091745842
718,cavg,28.504216596375766,0.3,0.6505137418706799,0.06444456096865525,0.3054606960139321,29.31076091745842
718,cips,29.779288576253006,0.3,0.2195181670555351,0.8402208119896677,0.20080072149723396,29.31076091745842
718,cdr,28.854574706110018,0.3,0.2081058594244094,0.0054198365009972115,0.2806941329469663,29.31076091745842
719,cavg,29.159935501784734,0.3,0.022748306013140405,0.06444456096865525,0.010615988126688125,29.31076091745842
719,cips,30.4135088446201,0.3,1.2160529908593813,0.8402208119896677,0.03463780059509895,29.31076091745842
719,cdr,29.482714520457165,0.3,0.02956804158424984,0.0054198365009972115,0.009669588171327454,29.31076091745842
720,cavg,28.735096748176815,0.3,0.33138923579468077,0.06444456096865525,0.10355835263210987,29.31076091745842
720,cips,29.800152545568896,0.3,0.23950416566462157,0.8402208119896677,0.18253740629669132,29.31076091745842
720,cdr,29.067157123027684,0.3,0.05934280866105255,0.0054198365009972115,0.10063064317994119,29.31076091745842
721,cavg,29.498277813472203,0.3,0.03516258629064381,0.06444456096865525,0.1948129755687675,29.31076091745842
721,cips,30.822269720336777,0.3,2.2846588611787633,0.8402208119896677,0.3538741347697723,29.31076091745842
721,cdr,30.03852138653331,0.3,0.5296353003481052,0.0054198365009972115,0.4279003565909491,29.31076091745842
722,cavg,29.331432894231398,0.3,0.0004273306237025119,0.06444456096865525,0.07536744006453777,29.31076091745842
722,cips,30.360788741464685,0.3,1.10255843118733,0.8402208119896677,0.017793487054867257,29.31076091745842
722,cdr,29.591982168577935,0.3,0.07908539208122527,0.0054198365009972115,0.04309847093579473,29.31076091745842
723,cavg,28.589873063554464,0.3,0.5196792979062524,0.06444456096865525,0.21811563930563385,29.31076091745842
723,cips,29.623305024637716,0.3,0.09768381893250301,0.8402208119896677,0.3649265243187182,29.31076091745842
723,cdr,28.787199691155767,0.3,0.2741163576875388,0.0054198365009972115,0.3566248662724506,29.31076091745842
724,cavg,29.4857875231958,0.3,0.030634312715948006,0.06444456096865525,0.18394314847612478,29.31076091745842
724,cips,30.850922084348,0.3,2.3720964199946692,0.8402208119896677,0.388784140182008,29.31076091745842
724,cdr,29.94475701236288,0.3,0.4019510483541063,0.0054198365009972115,0.3140218845715722,29.31076091745842
725,cavg,29.228337666005718,0.3,0.0067935923800354365,0.06444456096865525,0.029390330068076176,29.31076091745842
725,cips,30.34753039336052,0.3,1.0748909461623104,0.8402208119896677,0.014432149606825512,29.31076091745842
725,cdr,29.468715137007916,0.3,0.024949535473490124,0.0054198365009972115,0.007112338368100943,29.31076091745842
726,cavg,28.871423683820417,0.3,0.19301720486069346,0.06444456096865525,0.03440205161233121,29.31076091745842
726,cips,30.03689123261343,0.3,0.5272652345871155,0.8402208119896677,0.036292261226642974,29.31076091745842
726,cdr,29.285489646745408,0.3,0.0006386371234503855,0.0054198365009972115,0.0097793922167139,29.31076091745842
727,cavg,28.956727534032755,0.3,0.12533963657982441,0.06444456096865525,0.010034840371797823,29.31076091745842
727,cips,30.267288334189715,0.3,0.914944698958643,0.8402208119896677,0.0015913575294447665,29.31076091745842
727,cdr,29.297026797164918,0.3,0.0001886260602364007,0.0054198365009972115,0.007630661766365039,29.31076091745842
728,cavg,29.236690789170062,0.3,0.0054863839046538805,0.06444456096865525,0.03232415814320331,29.31076091745842
728,cips,30.365472940297536,0.3,1.1124174511213796,0.8402208119896677,0.019065100230798743,29.31076091745842
728,cdr,29.539915942669563,0.3,0.05251202557951915,0.0054198365009972115,0.02419128751651837,29.31076091745842
729,cavg,29.35267297399907,0.3,0.001756620483466596,0.06444456096865525,0.087480714891138,29.31076091745842
729,cips,30.51701400441483,0.3,1.455046509791865,0.8402208119896677,0.08387829228893542,29.31076091745842
729,cdr,29.750940832639355,0.3,0.19375835772869446,0.0054198365009972115,0.13436650949333404,29.31076091745842
730,cavg,29.563165856923174,0.3,0.06370825346620583,0.06444456096865525,0.25630351360906684,29.31076091745842
730,cips,30.621378197705837,0.3,1.7177176552831364,0.8402208119896677,0.15522156918348903,29.31076091745842
730,cdr,29.80680364420276,0.3,0.24605838675595856,0.0054198365009972115,0.17844134966788616,29.31076091745842
731,cavg,28.473185645685405,0.3,0.7015323358856413,0.06444456096865525,0.3407242971375384,29.31076091745842
731,cips,29.721405551380798,0.3,0.16862901536924324,0.8402208119896677,0.2560268515709407,29.31076091745842
731,cdr,28.8468252925036,0.3,0.21523626410222074,0.0054198365009972115,0.28896555413695635,29.31076091745842
732,cavg,29.04044028001002,0.3,0.07307324703050917,0.06444456096865525,0.00027097454301135035,29.31076091745842
732,cips,30.161042396661795,0.3,0.7229785938762787,0.8402208119896677,0.004402868536106052,29.31076091745842
732,cdr,29.404945700121125,0.3,0.008870773285220918,0.0054198365009972115,0.0004229292529333685,29.31076091745842
733,cavg,29.10334064211941,0.3,0.04302317062171117,0.06444456096865525,0.002156586079632887,29.31076091745842
733,cips,30.225594944108998,0.3,0.8369212963177098,0.8402208119896677,3.245644525224856e-06,29.31076091745842
733,cdr,29.426953748572448,0.3,0.013500774002292854,0.0054198365009972115,0.0018124852139030346,29.31076091745842
734,cavg,28.712567327185642,0.3,0.3578355714434367,0.06444456096865525,0.11856608070792632,29.31076091745842
